"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","984","test_update_booking_put","tests","Thu May 07 19:29:10 UTC 2026","passed","Thu May 07 19:29:11 UTC 2026","","test_update_booking","",""
"","3611","test_get_bookings_with_filter_dates","tests","Thu May 07 19:29:06 UTC 2026","passed","Thu May 07 19:29:10 UTC 2026","","test_get_bookings","",""
"","609","test_incorrect_dates_create_booking[Wrong dates 'checkin>checkout']","tests","Thu May 07 19:28:54 UTC 2026","passed","Thu May 07 19:28:55 UTC 2026","","test_create_booking","",""
"","639","test_incorrect_dates_create_booking[Past dates]","tests","Thu May 07 19:28:52 UTC 2026","passed","Thu May 07 19:28:53 UTC 2026","","test_create_booking","",""
"","942","test_update_booking_put_without_auth","tests","Thu May 07 19:29:12 UTC 2026","passed","Thu May 07 19:29:13 UTC 2026","","test_update_booking","",""
"","268","test_incorrect_dates_create_booking[Payload without dates]","tests","Thu May 07 19:28:55 UTC 2026","passed","Thu May 07 19:28:55 UTC 2026","","test_create_booking","",""
"","958","test_wrong_data_update_booking_put","tests","Thu May 07 19:29:11 UTC 2026","passed","Thu May 07 19:29:12 UTC 2026","","test_update_booking","",""
"","612","test_payloads_additional_create_booking[Payload with long additionals]","tests","Thu May 07 19:28:57 UTC 2026","passed","Thu May 07 19:28:58 UTC 2026","","test_create_booking","",""
"","272","test_incorrect_payloads_create_booking[Without payload]","tests","Thu May 07 19:28:56 UTC 2026","passed","Thu May 07 19:28:56 UTC 2026","","test_create_booking","",""
"","955","test_update_booking_patch","tests","Thu May 07 19:29:13 UTC 2026","passed","Thu May 07 19:29:14 UTC 2026","","test_update_booking","",""
"","912","test_delete_booking","tests","Thu May 07 19:28:58 UTC 2026","passed","Thu May 07 19:28:59 UTC 2026","","test_delete_booking","",""
"","650","test_correct_dates_create_booking[Correct dates]","tests","Thu May 07 19:28:51 UTC 2026","passed","Thu May 07 19:28:52 UTC 2026","","test_create_booking","",""
"","629","test_correct_dates_create_booking[Correct dates on today]","tests","Thu May 07 19:28:52 UTC 2026","passed","Thu May 07 19:28:52 UTC 2026","","test_create_booking","",""
"","1036","test_get_bookings_all_ids","tests","Thu May 07 19:29:02 UTC 2026","passed","Thu May 07 19:29:03 UTC 2026","","test_get_bookings","",""
"","995","test_update_booking_patch_without_auth","tests","Thu May 07 19:29:15 UTC 2026","passed","Thu May 07 19:29:16 UTC 2026","","test_update_booking","",""
"","602","test_payloads_additional_create_booking[Payload with 2 additionals]","tests","Thu May 07 19:28:57 UTC 2026","passed","Thu May 07 19:28:57 UTC 2026","","test_create_booking","",""
"","309","test_incorrect_authentification[Empty login, password]","tests","Thu May 07 19:28:51 UTC 2026","passed","Thu May 07 19:28:51 UTC 2026","","test_auhtentification","",""
"","273","test_incorrect_payloads_create_booking[Payload incorrect data types]","tests","Thu May 07 19:28:56 UTC 2026","passed","Thu May 07 19:28:56 UTC 2026","","test_create_booking","",""
"","949","test_update_booking_patch_wrong_data","tests","Thu May 07 19:29:14 UTC 2026","passed","Thu May 07 19:29:15 UTC 2026","","test_update_booking","",""
"","623","test_payloads_additional_create_booking[Payload without additionals]","tests","Thu May 07 19:28:56 UTC 2026","passed","Thu May 07 19:28:57 UTC 2026","","test_create_booking","",""
"","300","test_incorrect_authentification[Wrong login, password ]","tests","Thu May 07 19:28:50 UTC 2026","passed","Thu May 07 19:28:51 UTC 2026","","test_auhtentification","",""
"","899","test_get_booking_by_id","tests","Thu May 07 19:29:00 UTC 2026","passed","Thu May 07 19:29:01 UTC 2026","","test_get_bookings","",""
"","616","test_incorrect_payloads_create_booking[Empty payload]","tests","Thu May 07 19:28:55 UTC 2026","passed","Thu May 07 19:28:56 UTC 2026","","test_create_booking","",""
"","271","test_success_authentification","tests","Thu May 07 19:28:50 UTC 2026","passed","Thu May 07 19:28:50 UTC 2026","","test_auhtentification","",""
"","3416","test_get_bookings_with_filter_name","tests","Thu May 07 19:29:03 UTC 2026","passed","Thu May 07 19:29:06 UTC 2026","","test_get_bookings","",""
"","646","test_incorrect_dates_create_booking[Empty one day]","tests","Thu May 07 19:28:53 UTC 2026","passed","Thu May 07 19:28:54 UTC 2026","","test_create_booking","",""
"","606","test_incorrect_dates_create_booking[Empty dates]","tests","Thu May 07 19:28:53 UTC 2026","passed","Thu May 07 19:28:53 UTC 2026","","test_create_booking","",""
"","942","test_get_booking","tests","Thu May 07 19:29:01 UTC 2026","passed","Thu May 07 19:29:02 UTC 2026","","test_get_bookings","",""
"","1255","test_delete_deleted_booking","tests","Thu May 07 19:28:59 UTC 2026","passed","Thu May 07 19:29:00 UTC 2026","","test_delete_booking","",""
