"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","810","test_update_booking_put_without_auth","tests","2026-07-18","passed","2026-07-18","","test_update_booking","",""
"","775","test_delete_booking","tests","2026-07-18","passed","2026-07-18","","test_delete_booking","",""
"","769","test_update_booking_patch","tests","2026-07-18","passed","2026-07-18","","test_update_booking","",""
"","534","test_payloads_additional_create_booking[Payload with long additionals]","tests","2026-07-18","passed","2026-07-18","","test_create_booking","",""
"","2835","test_get_bookings_with_filter_name","tests","2026-07-18","passed","2026-07-18","","test_get_bookings","",""
"","506","test_incorrect_dates_create_booking[Empty dates]","tests","2026-07-18","passed","2026-07-18","","test_create_booking","",""
"","554","test_correct_dates_create_booking[Correct dates on today]","tests","2026-07-18","passed","2026-07-18","","test_create_booking","",""
"","549","test_correct_dates_create_booking[Correct dates]","tests","2026-07-18","passed","2026-07-18","","test_create_booking","",""
"","531","test_incorrect_dates_create_booking[Empty one day]","tests","2026-07-18","passed","2026-07-18","","test_create_booking","",""
"","264","test_success_authentification","tests","2026-07-18","passed","2026-07-18","","test_auhtentification","",""
"","222","test_incorrect_payloads_create_booking[Payload incorrect data types]","tests","2026-07-18","passed","2026-07-18","","test_create_booking","",""
"","826","test_update_booking_patch_wrong_data","tests","2026-07-18","passed","2026-07-18","","test_update_booking","",""
"","244","test_incorrect_dates_create_booking[Payload without dates]","tests","2026-07-18","passed","2026-07-18","","test_create_booking","",""
"","573","test_incorrect_dates_create_booking[Past dates]","tests","2026-07-18","passed","2026-07-18","","test_create_booking","",""
"","526","test_incorrect_payloads_create_booking[Empty payload]","tests","2026-07-18","passed","2026-07-18","","test_create_booking","",""
"","504","test_incorrect_dates_create_booking[Wrong dates 'checkin>checkout']","tests","2026-07-18","passed","2026-07-18","","test_create_booking","",""
"","2957","test_get_bookings_with_filter_dates","tests","2026-07-18","passed","2026-07-18","","test_get_bookings","",""
"","742","test_get_booking_by_id","tests","2026-07-18","passed","2026-07-18","","test_get_bookings","",""
"","240","test_incorrect_authentification[Empty login, password]","tests","2026-07-18","passed","2026-07-18","","test_auhtentification","",""
"","221","test_incorrect_payloads_create_booking[Without payload]","tests","2026-07-18","passed","2026-07-18","","test_create_booking","",""
"","857","test_update_booking_patch_without_auth","tests","2026-07-18","passed","2026-07-18","","test_update_booking","",""
"","498","test_payloads_additional_create_booking[Payload without additionals]","tests","2026-07-18","passed","2026-07-18","","test_create_booking","",""
"","780","test_wrong_data_update_booking_put","tests","2026-07-18","passed","2026-07-18","","test_update_booking","",""
"","238","test_incorrect_authentification[Wrong login, password ]","tests","2026-07-18","passed","2026-07-18","","test_auhtentification","",""
"","862","test_get_bookings_all_ids","tests","2026-07-18","passed","2026-07-18","","test_get_bookings","",""
"","867","test_update_booking_put","tests","2026-07-18","passed","2026-07-18","","test_update_booking","",""
"","1059","test_delete_deleted_booking","tests","2026-07-18","passed","2026-07-18","","test_delete_booking","",""
"","796","test_get_booking","tests","2026-07-18","passed","2026-07-18","","test_get_bookings","",""
"","569","test_payloads_additional_create_booking[Payload with 2 additionals]","tests","2026-07-18","passed","2026-07-18","","test_create_booking","",""
