"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1722","test_get_bookings_with_filter_dates","tests","Fri Oct 24 18:20:17 UTC 2025","passed","Fri Oct 24 18:20:19 UTC 2025","","test_get_bookings","",""
"","462","test_update_booking_patch_without_auth","tests","Fri Oct 24 18:20:21 UTC 2025","passed","Fri Oct 24 18:20:21 UTC 2025","","test_update_booking","",""
"","443","test_update_booking_put_without_auth","tests","Fri Oct 24 18:20:19 UTC 2025","passed","Fri Oct 24 18:20:20 UTC 2025","","test_update_booking","",""
"","132","test_incorrect_payloads_create_booking[Without payload]","tests","Fri Oct 24 18:20:11 UTC 2025","passed","Fri Oct 24 18:20:12 UTC 2025","","test_create_booking","",""
"","336","test_incorrect_dates_create_booking[Empty dates]","tests","Fri Oct 24 18:20:10 UTC 2025","passed","Fri Oct 24 18:20:10 UTC 2025","","test_create_booking","",""
"","459","test_update_booking_patch_wrong_data","tests","Fri Oct 24 18:20:20 UTC 2025","passed","Fri Oct 24 18:20:21 UTC 2025","","test_update_booking","",""
"","306","test_correct_dates_create_booking[Correct dates on today]","tests","Fri Oct 24 18:20:09 UTC 2025","passed","Fri Oct 24 18:20:10 UTC 2025","","test_create_booking","",""
"","322","test_payloads_additional_create_booking[Payload without additionals]","tests","Fri Oct 24 18:20:12 UTC 2025","passed","Fri Oct 24 18:20:12 UTC 2025","","test_create_booking","",""
"","642","test_delete_deleted_booking","tests","Fri Oct 24 18:20:13 UTC 2025","passed","Fri Oct 24 18:20:14 UTC 2025","","test_delete_booking","",""
"","279","test_incorrect_dates_create_booking[Wrong dates 'checkin>checkout']","tests","Fri Oct 24 18:20:11 UTC 2025","passed","Fri Oct 24 18:20:11 UTC 2025","","test_create_booking","",""
"","303","test_payloads_additional_create_booking[Payload with long additionals]","tests","Fri Oct 24 18:20:12 UTC 2025","passed","Fri Oct 24 18:20:13 UTC 2025","","test_create_booking","",""
"","480","test_update_booking_patch","tests","Fri Oct 24 18:20:20 UTC 2025","passed","Fri Oct 24 18:20:20 UTC 2025","","test_update_booking","",""
"","440","test_wrong_data_update_booking_put","tests","Fri Oct 24 18:20:19 UTC 2025","passed","Fri Oct 24 18:20:19 UTC 2025","","test_update_booking","",""
"","472","test_update_booking_put","tests","Fri Oct 24 18:20:19 UTC 2025","passed","Fri Oct 24 18:20:19 UTC 2025","","test_update_booking","",""
"","322","test_correct_dates_create_booking[Correct dates]","tests","Fri Oct 24 18:20:09 UTC 2025","passed","Fri Oct 24 18:20:09 UTC 2025","","test_create_booking","",""
"","152","test_incorrect_dates_create_booking[Payload without dates]","tests","Fri Oct 24 18:20:11 UTC 2025","passed","Fri Oct 24 18:20:11 UTC 2025","","test_create_booking","",""
"","1624","test_get_bookings_with_filter_name","tests","Fri Oct 24 18:20:15 UTC 2025","passed","Fri Oct 24 18:20:17 UTC 2025","","test_get_bookings","",""
"","322","test_incorrect_dates_create_booking[Past dates]","tests","Fri Oct 24 18:20:10 UTC 2025","passed","Fri Oct 24 18:20:10 UTC 2025","","test_create_booking","",""
"","139","test_success_authentification","tests","Fri Oct 24 18:20:09 UTC 2025","passed","Fri Oct 24 18:20:09 UTC 2025","","test_auhtentification","",""
"","330","test_incorrect_dates_create_booking[Empty one day]","tests","Fri Oct 24 18:20:10 UTC 2025","passed","Fri Oct 24 18:20:11 UTC 2025","","test_create_booking","",""
"","142","test_incorrect_authentification[Empty login, password]","tests","Fri Oct 24 18:20:09 UTC 2025","passed","Fri Oct 24 18:20:09 UTC 2025","","test_auhtentification","",""
"","167","test_incorrect_payloads_create_booking[Payload incorrect data types]","tests","Fri Oct 24 18:20:12 UTC 2025","passed","Fri Oct 24 18:20:12 UTC 2025","","test_create_booking","",""
"","310","test_payloads_additional_create_booking[Payload with 2 additionals]","tests","Fri Oct 24 18:20:12 UTC 2025","passed","Fri Oct 24 18:20:12 UTC 2025","","test_create_booking","",""
"","536","test_get_bookings_all_ids","tests","Fri Oct 24 18:20:15 UTC 2025","passed","Fri Oct 24 18:20:15 UTC 2025","","test_get_bookings","",""
"","133","test_incorrect_authentification[Wrong login, password ]","tests","Fri Oct 24 18:20:09 UTC 2025","passed","Fri Oct 24 18:20:09 UTC 2025","","test_auhtentification","",""
"","410","test_get_booking","tests","Fri Oct 24 18:20:14 UTC 2025","passed","Fri Oct 24 18:20:15 UTC 2025","","test_get_bookings","",""
"","441","test_get_booking_by_id","tests","Fri Oct 24 18:20:14 UTC 2025","passed","Fri Oct 24 18:20:14 UTC 2025","","test_get_bookings","",""
"","315","test_incorrect_payloads_create_booking[Empty payload]","tests","Fri Oct 24 18:20:11 UTC 2025","passed","Fri Oct 24 18:20:11 UTC 2025","","test_create_booking","",""
"","475","test_delete_booking","tests","Fri Oct 24 18:20:13 UTC 2025","passed","Fri Oct 24 18:20:13 UTC 2025","","test_delete_booking","",""
