"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","557","test_get_bookings_all_ids","tests","Mon Mar 16 18:53:00 UTC 2026","passed","Mon Mar 16 18:53:01 UTC 2026","","test_get_bookings","",""
"","541","test_update_booking_patch","tests","Mon Mar 16 18:53:06 UTC 2026","passed","Mon Mar 16 18:53:07 UTC 2026","","test_update_booking","",""
"","443","test_get_booking_by_id","tests","Mon Mar 16 18:52:59 UTC 2026","passed","Mon Mar 16 18:53:00 UTC 2026","","test_get_bookings","",""
"","161","test_success_authentification","tests","Mon Mar 16 18:52:53 UTC 2026","passed","Mon Mar 16 18:52:54 UTC 2026","","test_auhtentification","",""
"","378","test_incorrect_dates_create_booking[Wrong dates 'checkin>checkout']","tests","Mon Mar 16 18:52:56 UTC 2026","passed","Mon Mar 16 18:52:56 UTC 2026","","test_create_booking","",""
"","554","test_update_booking_put","tests","Mon Mar 16 18:53:04 UTC 2026","passed","Mon Mar 16 18:53:05 UTC 2026","","test_update_booking","",""
"","174","test_incorrect_dates_create_booking[Payload without dates]","tests","Mon Mar 16 18:52:56 UTC 2026","passed","Mon Mar 16 18:52:56 UTC 2026","","test_create_booking","",""
"","185","test_incorrect_authentification[Empty login, password]","tests","Mon Mar 16 18:52:54 UTC 2026","passed","Mon Mar 16 18:52:54 UTC 2026","","test_auhtentification","",""
"","590","test_update_booking_patch_wrong_data","tests","Mon Mar 16 18:53:07 UTC 2026","passed","Mon Mar 16 18:53:07 UTC 2026","","test_update_booking","",""
"","600","test_wrong_data_update_booking_put","tests","Mon Mar 16 18:53:05 UTC 2026","passed","Mon Mar 16 18:53:05 UTC 2026","","test_update_booking","",""
"","402","test_incorrect_dates_create_booking[Empty dates]","tests","Mon Mar 16 18:52:55 UTC 2026","passed","Mon Mar 16 18:52:55 UTC 2026","","test_create_booking","",""
"","683","test_delete_deleted_booking","tests","Mon Mar 16 18:52:59 UTC 2026","passed","Mon Mar 16 18:52:59 UTC 2026","","test_delete_booking","",""
"","365","test_incorrect_dates_create_booking[Empty one day]","tests","Mon Mar 16 18:52:55 UTC 2026","passed","Mon Mar 16 18:52:56 UTC 2026","","test_create_booking","",""
"","314","test_incorrect_dates_create_booking[Past dates]","tests","Mon Mar 16 18:52:55 UTC 2026","passed","Mon Mar 16 18:52:55 UTC 2026","","test_create_booking","",""
"","178","test_incorrect_authentification[Wrong login, password ]","tests","Mon Mar 16 18:52:54 UTC 2026","passed","Mon Mar 16 18:52:54 UTC 2026","","test_auhtentification","",""
"","146","test_incorrect_payloads_create_booking[Payload incorrect data types]","tests","Mon Mar 16 18:52:57 UTC 2026","passed","Mon Mar 16 18:52:57 UTC 2026","","test_create_booking","",""
"","466","test_get_booking","tests","Mon Mar 16 18:53:00 UTC 2026","passed","Mon Mar 16 18:53:00 UTC 2026","","test_get_bookings","",""
"","605","test_update_booking_put_without_auth","tests","Mon Mar 16 18:53:05 UTC 2026","passed","Mon Mar 16 18:53:06 UTC 2026","","test_update_booking","",""
"","578","test_delete_booking","tests","Mon Mar 16 18:52:58 UTC 2026","passed","Mon Mar 16 18:52:59 UTC 2026","","test_delete_booking","",""
"","367","test_payloads_additional_create_booking[Payload with long additionals]","tests","Mon Mar 16 18:52:58 UTC 2026","passed","Mon Mar 16 18:52:58 UTC 2026","","test_create_booking","",""
"","377","test_incorrect_payloads_create_booking[Empty payload]","tests","Mon Mar 16 18:52:56 UTC 2026","passed","Mon Mar 16 18:52:57 UTC 2026","","test_create_booking","",""
"","558","test_update_booking_patch_without_auth","tests","Mon Mar 16 18:53:07 UTC 2026","passed","Mon Mar 16 18:53:08 UTC 2026","","test_update_booking","",""
"","175","test_incorrect_payloads_create_booking[Without payload]","tests","Mon Mar 16 18:52:57 UTC 2026","passed","Mon Mar 16 18:52:57 UTC 2026","","test_create_booking","",""
"","331","test_correct_dates_create_booking[Correct dates on today]","tests","Mon Mar 16 18:52:54 UTC 2026","passed","Mon Mar 16 18:52:55 UTC 2026","","test_create_booking","",""
"","370","test_payloads_additional_create_booking[Payload with 2 additionals]","tests","Mon Mar 16 18:52:57 UTC 2026","passed","Mon Mar 16 18:52:58 UTC 2026","","test_create_booking","",""
"","1664","test_get_bookings_with_filter_name","tests","Mon Mar 16 18:53:01 UTC 2026","passed","Mon Mar 16 18:53:03 UTC 2026","","test_get_bookings","",""
"","379","test_payloads_additional_create_booking[Payload without additionals]","tests","Mon Mar 16 18:52:57 UTC 2026","passed","Mon Mar 16 18:52:57 UTC 2026","","test_create_booking","",""
"","1814","test_get_bookings_with_filter_dates","tests","Mon Mar 16 18:53:03 UTC 2026","passed","Mon Mar 16 18:53:04 UTC 2026","","test_get_bookings","",""
"","384","test_correct_dates_create_booking[Correct dates]","tests","Mon Mar 16 18:52:54 UTC 2026","passed","Mon Mar 16 18:52:54 UTC 2026","","test_create_booking","",""
