"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","283","test_incorrect_dates_create_booking[Payload without dates]","tests","Tue Dec 30 18:22:49 UTC 2025","passed","Tue Dec 30 18:22:49 UTC 2025","","test_create_booking","",""
"","3661","test_get_bookings_with_filter_dates","tests","Tue Dec 30 18:23:01 UTC 2025","passed","Tue Dec 30 18:23:05 UTC 2025","","test_get_bookings","",""
"","621","test_incorrect_dates_create_booking[Empty dates]","tests","Tue Dec 30 18:22:47 UTC 2025","passed","Tue Dec 30 18:22:47 UTC 2025","","test_create_booking","",""
"","895","test_get_booking_by_id","tests","Tue Dec 30 18:22:55 UTC 2025","passed","Tue Dec 30 18:22:55 UTC 2025","","test_get_bookings","",""
"","305","test_incorrect_authentification[Empty login, password]","tests","Tue Dec 30 18:22:45 UTC 2025","passed","Tue Dec 30 18:22:45 UTC 2025","","test_auhtentification","",""
"","297","test_incorrect_authentification[Wrong login, password ]","tests","Tue Dec 30 18:22:44 UTC 2025","passed","Tue Dec 30 18:22:45 UTC 2025","","test_auhtentification","",""
"","303","test_incorrect_payloads_create_booking[Payload incorrect data types]","tests","Tue Dec 30 18:22:50 UTC 2025","passed","Tue Dec 30 18:22:50 UTC 2025","","test_create_booking","",""
"","637","test_correct_dates_create_booking[Correct dates on today]","tests","Tue Dec 30 18:22:46 UTC 2025","passed","Tue Dec 30 18:22:46 UTC 2025","","test_create_booking","",""
"","947","test_delete_booking","tests","Tue Dec 30 18:22:52 UTC 2025","passed","Tue Dec 30 18:22:53 UTC 2025","","test_delete_booking","",""
"","3529","test_get_bookings_with_filter_name","tests","Tue Dec 30 18:22:57 UTC 2025","passed","Tue Dec 30 18:23:01 UTC 2025","","test_get_bookings","",""
"","989","test_update_booking_patch_without_auth","tests","Tue Dec 30 18:23:09 UTC 2025","passed","Tue Dec 30 18:23:10 UTC 2025","","test_update_booking","",""
"","651","test_incorrect_dates_create_booking[Past dates]","tests","Tue Dec 30 18:22:46 UTC 2025","passed","Tue Dec 30 18:22:47 UTC 2025","","test_create_booking","",""
"","994","test_update_booking_put_without_auth","tests","Tue Dec 30 18:23:06 UTC 2025","passed","Tue Dec 30 18:23:07 UTC 2025","","test_update_booking","",""
"","273","test_incorrect_payloads_create_booking[Without payload]","tests","Tue Dec 30 18:22:50 UTC 2025","passed","Tue Dec 30 18:22:50 UTC 2025","","test_create_booking","",""
"","295","test_success_authentification","tests","Tue Dec 30 18:22:44 UTC 2025","passed","Tue Dec 30 18:22:44 UTC 2025","","test_auhtentification","",""
"","1261","test_delete_deleted_booking","tests","Tue Dec 30 18:22:53 UTC 2025","passed","Tue Dec 30 18:22:55 UTC 2025","","test_delete_booking","",""
"","647","test_incorrect_dates_create_booking[Empty one day]","tests","Tue Dec 30 18:22:47 UTC 2025","passed","Tue Dec 30 18:22:48 UTC 2025","","test_create_booking","",""
"","665","test_incorrect_payloads_create_booking[Empty payload]","tests","Tue Dec 30 18:22:49 UTC 2025","passed","Tue Dec 30 18:22:50 UTC 2025","","test_create_booking","",""
"","963","test_update_booking_patch","tests","Tue Dec 30 18:23:07 UTC 2025","passed","Tue Dec 30 18:23:08 UTC 2025","","test_update_booking","",""
"","651","test_payloads_additional_create_booking[Payload with 2 additionals]","tests","Tue Dec 30 18:22:51 UTC 2025","passed","Tue Dec 30 18:22:52 UTC 2025","","test_create_booking","",""
"","1027","test_update_booking_patch_wrong_data","tests","Tue Dec 30 18:23:08 UTC 2025","passed","Tue Dec 30 18:23:09 UTC 2025","","test_update_booking","",""
"","664","test_payloads_additional_create_booking[Payload without additionals]","tests","Tue Dec 30 18:22:50 UTC 2025","passed","Tue Dec 30 18:22:51 UTC 2025","","test_create_booking","",""
"","959","test_wrong_data_update_booking_put","tests","Tue Dec 30 18:23:06 UTC 2025","passed","Tue Dec 30 18:23:06 UTC 2025","","test_update_booking","",""
"","648","test_payloads_additional_create_booking[Payload with long additionals]","tests","Tue Dec 30 18:22:52 UTC 2025","passed","Tue Dec 30 18:22:52 UTC 2025","","test_create_booking","",""
"","913","test_get_booking","tests","Tue Dec 30 18:22:55 UTC 2025","passed","Tue Dec 30 18:22:56 UTC 2025","","test_get_bookings","",""
"","991","test_update_booking_put","tests","Tue Dec 30 18:23:05 UTC 2025","passed","Tue Dec 30 18:23:06 UTC 2025","","test_update_booking","",""
"","1001","test_get_bookings_all_ids","tests","Tue Dec 30 18:22:56 UTC 2025","passed","Tue Dec 30 18:22:57 UTC 2025","","test_get_bookings","",""
"","655","test_correct_dates_create_booking[Correct dates]","tests","Tue Dec 30 18:22:45 UTC 2025","passed","Tue Dec 30 18:22:46 UTC 2025","","test_create_booking","",""
"","642","test_incorrect_dates_create_booking[Wrong dates 'checkin>checkout']","tests","Tue Dec 30 18:22:48 UTC 2025","passed","Tue Dec 30 18:22:49 UTC 2025","","test_create_booking","",""
