"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","297","test_incorrect_authentification[Wrong login, password ]","tests","Sat Mar 07 18:24:45 UTC 2026","passed","Sat Mar 07 18:24:46 UTC 2026","","test_auhtentification","",""
"","272","test_incorrect_authentification[Empty login, password]","tests","Sat Mar 07 18:24:46 UTC 2026","passed","Sat Mar 07 18:24:46 UTC 2026","","test_auhtentification","",""
"","289","test_incorrect_payloads_create_booking[Without payload]","tests","Sat Mar 07 18:24:51 UTC 2026","passed","Sat Mar 07 18:24:51 UTC 2026","","test_create_booking","",""
"","3558","test_get_bookings_with_filter_name","tests","Sat Mar 07 18:24:58 UTC 2026","passed","Sat Mar 07 18:25:02 UTC 2026","","test_get_bookings","",""
"","1002","test_update_booking_patch","tests","Sat Mar 07 18:25:09 UTC 2026","passed","Sat Mar 07 18:25:10 UTC 2026","","test_update_booking","",""
"","646","test_incorrect_payloads_create_booking[Empty payload]","tests","Sat Mar 07 18:24:50 UTC 2026","passed","Sat Mar 07 18:24:51 UTC 2026","","test_create_booking","",""
"","668","test_correct_dates_create_booking[Correct dates]","tests","Sat Mar 07 18:24:46 UTC 2026","passed","Sat Mar 07 18:24:46 UTC 2026","","test_create_booking","",""
"","1033","test_update_booking_put","tests","Sat Mar 07 18:25:06 UTC 2026","passed","Sat Mar 07 18:25:07 UTC 2026","","test_update_booking","",""
"","287","test_incorrect_payloads_create_booking[Payload incorrect data types]","tests","Sat Mar 07 18:24:51 UTC 2026","passed","Sat Mar 07 18:24:51 UTC 2026","","test_create_booking","",""
"","1013","test_update_booking_patch_without_auth","tests","Sat Mar 07 18:25:11 UTC 2026","passed","Sat Mar 07 18:25:12 UTC 2026","","test_update_booking","",""
"","663","test_correct_dates_create_booking[Correct dates on today]","tests","Sat Mar 07 18:24:46 UTC 2026","passed","Sat Mar 07 18:24:47 UTC 2026","","test_create_booking","",""
"","283","test_success_authentification","tests","Sat Mar 07 18:24:45 UTC 2026","passed","Sat Mar 07 18:24:45 UTC 2026","","test_auhtentification","",""
"","1018","test_update_booking_put_without_auth","tests","Sat Mar 07 18:25:08 UTC 2026","passed","Sat Mar 07 18:25:09 UTC 2026","","test_update_booking","",""
"","3717","test_get_bookings_with_filter_dates","tests","Sat Mar 07 18:25:02 UTC 2026","passed","Sat Mar 07 18:25:06 UTC 2026","","test_get_bookings","",""
"","950","test_delete_booking","tests","Sat Mar 07 18:24:53 UTC 2026","passed","Sat Mar 07 18:24:54 UTC 2026","","test_delete_booking","",""
"","1010","test_wrong_data_update_booking_put","tests","Sat Mar 07 18:25:07 UTC 2026","passed","Sat Mar 07 18:25:08 UTC 2026","","test_update_booking","",""
"","668","test_incorrect_dates_create_booking[Empty dates]","tests","Sat Mar 07 18:24:48 UTC 2026","passed","Sat Mar 07 18:24:48 UTC 2026","","test_create_booking","",""
"","646","test_incorrect_dates_create_booking[Empty one day]","tests","Sat Mar 07 18:24:48 UTC 2026","passed","Sat Mar 07 18:24:49 UTC 2026","","test_create_booking","",""
"","635","test_payloads_additional_create_booking[Payload with long additionals]","tests","Sat Mar 07 18:24:53 UTC 2026","passed","Sat Mar 07 18:24:53 UTC 2026","","test_create_booking","",""
"","937","test_get_booking","tests","Sat Mar 07 18:24:56 UTC 2026","passed","Sat Mar 07 18:24:57 UTC 2026","","test_get_bookings","",""
"","1078","test_get_bookings_all_ids","tests","Sat Mar 07 18:24:57 UTC 2026","passed","Sat Mar 07 18:24:58 UTC 2026","","test_get_bookings","",""
"","678","test_payloads_additional_create_booking[Payload without additionals]","tests","Sat Mar 07 18:24:51 UTC 2026","passed","Sat Mar 07 18:24:52 UTC 2026","","test_create_booking","",""
"","671","test_incorrect_dates_create_booking[Wrong dates 'checkin>checkout']","tests","Sat Mar 07 18:24:49 UTC 2026","passed","Sat Mar 07 18:24:50 UTC 2026","","test_create_booking","",""
"","653","test_incorrect_dates_create_booking[Past dates]","tests","Sat Mar 07 18:24:47 UTC 2026","passed","Sat Mar 07 18:24:48 UTC 2026","","test_create_booking","",""
"","281","test_incorrect_dates_create_booking[Payload without dates]","tests","Sat Mar 07 18:24:50 UTC 2026","passed","Sat Mar 07 18:24:50 UTC 2026","","test_create_booking","",""
"","1308","test_delete_deleted_booking","tests","Sat Mar 07 18:24:54 UTC 2026","passed","Sat Mar 07 18:24:56 UTC 2026","","test_delete_booking","",""
"","942","test_get_booking_by_id","tests","Sat Mar 07 18:24:56 UTC 2026","passed","Sat Mar 07 18:24:56 UTC 2026","","test_get_bookings","",""
"","996","test_update_booking_patch_wrong_data","tests","Sat Mar 07 18:25:10 UTC 2026","passed","Sat Mar 07 18:25:11 UTC 2026","","test_update_booking","",""
"","646","test_payloads_additional_create_booking[Payload with 2 additionals]","tests","Sat Mar 07 18:24:52 UTC 2026","passed","Sat Mar 07 18:24:53 UTC 2026","","test_create_booking","",""
