"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","96","test_incorrect_authentification[Wrong login, password ]","tests","Tue Jun 03 18:19:39 GMT 2025","passed","Tue Jun 03 18:19:40 GMT 2025","","test_auhtentification","",""
"","289","test_update_booking_patch_wrong_data","tests","Tue Jun 03 18:19:47 GMT 2025","passed","Tue Jun 03 18:19:47 GMT 2025","","test_update_booking","",""
"","82","test_incorrect_dates_create_booking[Payload without dates]","tests","Tue Jun 03 18:19:41 GMT 2025","passed","Tue Jun 03 18:19:41 GMT 2025","","test_create_booking","",""
"","217","test_payloads_additional_create_booking[Payload with 2 additionals]","tests","Tue Jun 03 18:19:42 GMT 2025","passed","Tue Jun 03 18:19:42 GMT 2025","","test_create_booking","",""
"","202","test_correct_dates_create_booking[Correct dates]","tests","Tue Jun 03 18:19:40 GMT 2025","passed","Tue Jun 03 18:19:40 GMT 2025","","test_create_booking","",""
"","383","test_delete_deleted_booking","tests","Tue Jun 03 18:19:43 GMT 2025","passed","Tue Jun 03 18:19:43 GMT 2025","","test_delete_booking","",""
"","272","test_get_booking_by_id","tests","Tue Jun 03 18:19:43 GMT 2025","passed","Tue Jun 03 18:19:43 GMT 2025","","test_get_bookings","",""
"","188","test_payloads_additional_create_booking[Payload with long additionals]","tests","Tue Jun 03 18:19:42 GMT 2025","passed","Tue Jun 03 18:19:42 GMT 2025","","test_create_booking","",""
"","285","test_update_booking_patch_without_auth","tests","Tue Jun 03 18:19:47 GMT 2025","passed","Tue Jun 03 18:19:48 GMT 2025","","test_update_booking","",""
"","214","test_incorrect_dates_create_booking[Empty one day]","tests","Tue Jun 03 18:19:41 GMT 2025","passed","Tue Jun 03 18:19:41 GMT 2025","","test_create_booking","",""
"","1067","test_get_bookings_with_filter_dates","tests","Tue Jun 03 18:19:45 GMT 2025","passed","Tue Jun 03 18:19:46 GMT 2025","","test_get_bookings","",""
"","268","test_get_booking","tests","Tue Jun 03 18:19:43 GMT 2025","passed","Tue Jun 03 18:19:44 GMT 2025","","test_get_bookings","",""
"","237","test_correct_dates_create_booking[Correct dates on today]","tests","Tue Jun 03 18:19:40 GMT 2025","passed","Tue Jun 03 18:19:40 GMT 2025","","test_create_booking","",""
"","211","test_incorrect_dates_create_booking[Past dates]","tests","Tue Jun 03 18:19:40 GMT 2025","passed","Tue Jun 03 18:19:40 GMT 2025","","test_create_booking","",""
"","188","test_incorrect_dates_create_booking[Wrong dates 'checkin>checkout']","tests","Tue Jun 03 18:19:41 GMT 2025","passed","Tue Jun 03 18:19:41 GMT 2025","","test_create_booking","",""
"","291","test_update_booking_put_without_auth","tests","Tue Jun 03 18:19:46 GMT 2025","passed","Tue Jun 03 18:19:47 GMT 2025","","test_update_booking","",""
"","188","test_incorrect_dates_create_booking[Empty dates]","tests","Tue Jun 03 18:19:40 GMT 2025","passed","Tue Jun 03 18:19:41 GMT 2025","","test_create_booking","",""
"","220","test_payloads_additional_create_booking[Payload without additionals]","tests","Tue Jun 03 18:19:42 GMT 2025","passed","Tue Jun 03 18:19:42 GMT 2025","","test_create_booking","",""
"","1010","test_get_bookings_with_filter_name","tests","Tue Jun 03 18:19:44 GMT 2025","passed","Tue Jun 03 18:19:45 GMT 2025","","test_get_bookings","",""
"","316","test_update_booking_patch","tests","Tue Jun 03 18:19:47 GMT 2025","passed","Tue Jun 03 18:19:47 GMT 2025","","test_update_booking","",""
"","289","test_wrong_data_update_booking_put","tests","Tue Jun 03 18:19:46 GMT 2025","passed","Tue Jun 03 18:19:46 GMT 2025","","test_update_booking","",""
"","82","test_incorrect_payloads_create_booking[Without payload]","tests","Tue Jun 03 18:19:41 GMT 2025","passed","Tue Jun 03 18:19:41 GMT 2025","","test_create_booking","",""
"","115","test_success_authentification","tests","Tue Jun 03 18:19:39 GMT 2025","passed","Tue Jun 03 18:19:39 GMT 2025","","test_auhtentification","",""
"","189","test_incorrect_payloads_create_booking[Empty payload]","tests","Tue Jun 03 18:19:41 GMT 2025","passed","Tue Jun 03 18:19:41 GMT 2025","","test_create_booking","",""
"","121","test_incorrect_authentification[Empty login, password]","tests","Tue Jun 03 18:19:40 GMT 2025","passed","Tue Jun 03 18:19:40 GMT 2025","","test_auhtentification","",""
"","328","test_get_bookings_all_ids","tests","Tue Jun 03 18:19:44 GMT 2025","passed","Tue Jun 03 18:19:44 GMT 2025","","test_get_bookings","",""
"","287","test_update_booking_put","tests","Tue Jun 03 18:19:46 GMT 2025","passed","Tue Jun 03 18:19:46 GMT 2025","","test_update_booking","",""
"","265","test_delete_booking","tests","Tue Jun 03 18:19:42 GMT 2025","passed","Tue Jun 03 18:19:43 GMT 2025","","test_delete_booking","",""
"","371","test_incorrect_payloads_create_booking[Payload incorrect data types]","tests","Tue Jun 03 18:19:41 GMT 2025","passed","Tue Jun 03 18:19:42 GMT 2025","","test_create_booking","",""
