"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","195","test_incorrect_dates_create_booking[Empty dates]","tests","Wed Apr 02 18:18:14 GMT 2025","passed","Wed Apr 02 18:18:14 GMT 2025","","test_create_booking","",""
"","299","test_update_booking_put","tests","Wed Apr 02 18:18:19 GMT 2025","passed","Wed Apr 02 18:18:20 GMT 2025","","test_update_booking","",""
"","297","test_update_booking_put_without_auth","tests","Wed Apr 02 18:18:20 GMT 2025","passed","Wed Apr 02 18:18:20 GMT 2025","","test_update_booking","",""
"","192","test_incorrect_payloads_create_booking[Empty payload]","tests","Wed Apr 02 18:18:15 GMT 2025","passed","Wed Apr 02 18:18:15 GMT 2025","","test_create_booking","",""
"","1050","test_get_bookings_with_filter_name","tests","Wed Apr 02 18:18:17 GMT 2025","passed","Wed Apr 02 18:18:18 GMT 2025","","test_get_bookings","",""
"","215","test_incorrect_dates_create_booking[Wrong dates 'checkin>checkout']","tests","Wed Apr 02 18:18:14 GMT 2025","passed","Wed Apr 02 18:18:14 GMT 2025","","test_create_booking","",""
"","98","test_incorrect_payloads_create_booking[Without payload]","tests","Wed Apr 02 18:18:15 GMT 2025","passed","Wed Apr 02 18:18:15 GMT 2025","","test_create_booking","",""
"","308","test_wrong_data_update_booking_put","tests","Wed Apr 02 18:18:20 GMT 2025","passed","Wed Apr 02 18:18:20 GMT 2025","","test_update_booking","",""
"","276","test_get_booking_by_id","tests","Wed Apr 02 18:18:16 GMT 2025","passed","Wed Apr 02 18:18:16 GMT 2025","","test_get_bookings","",""
"","248","test_incorrect_dates_create_booking[Past dates]","tests","Wed Apr 02 18:18:14 GMT 2025","passed","Wed Apr 02 18:18:14 GMT 2025","","test_create_booking","",""
"","301","test_update_booking_patch_wrong_data","tests","Wed Apr 02 18:18:20 GMT 2025","passed","Wed Apr 02 18:18:21 GMT 2025","","test_update_booking","",""
"","190","test_payloads_additional_create_booking[Payload without additionals]","tests","Wed Apr 02 18:18:15 GMT 2025","passed","Wed Apr 02 18:18:15 GMT 2025","","test_create_booking","",""
"","195","test_incorrect_dates_create_booking[Empty one day]","tests","Wed Apr 02 18:18:14 GMT 2025","passed","Wed Apr 02 18:18:14 GMT 2025","","test_create_booking","",""
"","235","test_correct_dates_create_booking[Correct dates on today]","tests","Wed Apr 02 18:18:13 GMT 2025","passed","Wed Apr 02 18:18:14 GMT 2025","","test_create_booking","",""
"","261","test_correct_dates_create_booking[Correct dates]","tests","Wed Apr 02 18:18:13 GMT 2025","passed","Wed Apr 02 18:18:13 GMT 2025","","test_create_booking","",""
"","302","test_update_booking_patch_without_auth","tests","Wed Apr 02 18:18:21 GMT 2025","passed","Wed Apr 02 18:18:21 GMT 2025","","test_update_booking","",""
"","109","test_incorrect_authentification[Empty login, password]","tests","Wed Apr 02 18:18:13 GMT 2025","passed","Wed Apr 02 18:18:13 GMT 2025","","test_auhtentification","",""
"","81","test_incorrect_dates_create_booking[Payload without dates]","tests","Wed Apr 02 18:18:14 GMT 2025","passed","Wed Apr 02 18:18:14 GMT 2025","","test_create_booking","",""
"","273","test_get_booking","tests","Wed Apr 02 18:18:16 GMT 2025","passed","Wed Apr 02 18:18:17 GMT 2025","","test_get_bookings","",""
"","194","test_payloads_additional_create_booking[Payload with long additionals]","tests","Wed Apr 02 18:18:15 GMT 2025","passed","Wed Apr 02 18:18:15 GMT 2025","","test_create_booking","",""
"","193","test_payloads_additional_create_booking[Payload with 2 additionals]","tests","Wed Apr 02 18:18:15 GMT 2025","passed","Wed Apr 02 18:18:15 GMT 2025","","test_create_booking","",""
"","296","test_update_booking_patch","tests","Wed Apr 02 18:18:20 GMT 2025","passed","Wed Apr 02 18:18:20 GMT 2025","","test_update_booking","",""
"","278","test_delete_booking","tests","Wed Apr 02 18:18:15 GMT 2025","passed","Wed Apr 02 18:18:16 GMT 2025","","test_delete_booking","",""
"","101","test_incorrect_authentification[Wrong login, password ]","tests","Wed Apr 02 18:18:13 GMT 2025","passed","Wed Apr 02 18:18:13 GMT 2025","","test_auhtentification","",""
"","82","test_incorrect_payloads_create_booking[Payload incorrect data types]","tests","Wed Apr 02 18:18:15 GMT 2025","passed","Wed Apr 02 18:18:15 GMT 2025","","test_create_booking","",""
"","413","test_delete_deleted_booking","tests","Wed Apr 02 18:18:16 GMT 2025","passed","Wed Apr 02 18:18:16 GMT 2025","","test_delete_booking","",""
"","1108","test_get_bookings_with_filter_dates","tests","Wed Apr 02 18:18:18 GMT 2025","passed","Wed Apr 02 18:18:19 GMT 2025","","test_get_bookings","",""
"","332","test_get_bookings_all_ids","tests","Wed Apr 02 18:18:17 GMT 2025","passed","Wed Apr 02 18:18:17 GMT 2025","","test_get_bookings","",""
"","118","test_success_authentification","tests","Wed Apr 02 18:18:13 GMT 2025","passed","Wed Apr 02 18:18:13 GMT 2025","","test_auhtentification","",""
