"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 31 07:39:42 GMT 2025","Mon Mar 31 07:39:42 GMT 2025","33","tests","test_create_booking","","","","test_incorrect_payloads_create_booking[Payload incorrect data types]",""
"passed","Mon Mar 31 07:39:42 GMT 2025","Mon Mar 31 07:39:42 GMT 2025","44","tests","test_create_booking","","","","test_incorrect_payloads_create_booking[Without payload]",""
"passed","Mon Mar 31 07:39:41 GMT 2025","Mon Mar 31 07:39:41 GMT 2025","56","tests","test_auhtentification","","","","test_incorrect_authentification[Wrong login, password ]",""
"passed","Mon Mar 31 07:39:44 GMT 2025","Mon Mar 31 07:39:44 GMT 2025","136","tests","test_update_booking","","","","test_wrong_data_update_booking_put",""
