"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","673","test_payloads_additional_create_booking[Payload with 2 additionals]","tests","Mon Apr 28 18:19:09 GMT 2025","passed","Mon Apr 28 18:19:10 GMT 2025","","test_create_booking","",""
"","1057","test_wrong_data_update_booking_put","tests","Mon Apr 28 18:19:25 GMT 2025","passed","Mon Apr 28 18:19:26 GMT 2025","","test_update_booking","",""
"","296","test_incorrect_payloads_create_booking[Payload incorrect data types]","tests","Mon Apr 28 18:19:08 GMT 2025","passed","Mon Apr 28 18:19:09 GMT 2025","","test_create_booking","",""
"","1346","test_delete_deleted_booking","tests","Mon Apr 28 18:19:12 GMT 2025","passed","Mon Apr 28 18:19:13 GMT 2025","","test_delete_booking","",""
"","293","test_incorrect_dates_create_booking[Payload without dates]","tests","Mon Apr 28 18:19:07 GMT 2025","passed","Mon Apr 28 18:19:07 GMT 2025","","test_create_booking","",""
"","3673","test_get_bookings_with_filter_name","tests","Mon Apr 28 18:19:16 GMT 2025","passed","Mon Apr 28 18:19:20 GMT 2025","","test_get_bookings","",""
"","965","test_delete_booking","tests","Mon Apr 28 18:19:11 GMT 2025","passed","Mon Apr 28 18:19:12 GMT 2025","","test_delete_booking","",""
"","3852","test_get_bookings_with_filter_dates","tests","Mon Apr 28 18:19:20 GMT 2025","passed","Mon Apr 28 18:19:24 GMT 2025","","test_get_bookings","",""
"","957","test_get_booking_by_id","tests","Mon Apr 28 18:19:13 GMT 2025","passed","Mon Apr 28 18:19:14 GMT 2025","","test_get_bookings","",""
"","676","test_payloads_additional_create_booking[Payload with long additionals]","tests","Mon Apr 28 18:19:10 GMT 2025","passed","Mon Apr 28 18:19:11 GMT 2025","","test_create_booking","",""
"","669","test_incorrect_dates_create_booking[Wrong dates 'checkin>checkout']","tests","Mon Apr 28 18:19:06 GMT 2025","passed","Mon Apr 28 18:19:07 GMT 2025","","test_create_booking","",""
"","297","test_incorrect_authentification[Wrong login, password ]","tests","Mon Apr 28 18:19:02 GMT 2025","passed","Mon Apr 28 18:19:03 GMT 2025","","test_auhtentification","",""
"","298","test_success_authentification","tests","Mon Apr 28 18:19:02 GMT 2025","passed","Mon Apr 28 18:19:02 GMT 2025","","test_auhtentification","",""
"","1049","test_update_booking_patch_wrong_data","tests","Mon Apr 28 18:19:28 GMT 2025","passed","Mon Apr 28 18:19:29 GMT 2025","","test_update_booking","",""
"","703","test_correct_dates_create_booking[Correct dates on today]","tests","Mon Apr 28 18:19:04 GMT 2025","passed","Mon Apr 28 18:19:04 GMT 2025","","test_create_booking","",""
"","670","test_incorrect_payloads_create_booking[Empty payload]","tests","Mon Apr 28 18:19:07 GMT 2025","passed","Mon Apr 28 18:19:08 GMT 2025","","test_create_booking","",""
"","307","test_incorrect_authentification[Empty login, password]","tests","Mon Apr 28 18:19:03 GMT 2025","passed","Mon Apr 28 18:19:03 GMT 2025","","test_auhtentification","",""
"","665","test_incorrect_dates_create_booking[Empty dates]","tests","Mon Apr 28 18:19:05 GMT 2025","passed","Mon Apr 28 18:19:06 GMT 2025","","test_create_booking","",""
"","978","test_get_booking","tests","Mon Apr 28 18:19:14 GMT 2025","passed","Mon Apr 28 18:19:15 GMT 2025","","test_get_bookings","",""
"","1047","test_update_booking_put","tests","Mon Apr 28 18:19:24 GMT 2025","passed","Mon Apr 28 18:19:25 GMT 2025","","test_update_booking","",""
"","1050","test_update_booking_put_without_auth","tests","Mon Apr 28 18:19:26 GMT 2025","passed","Mon Apr 28 18:19:27 GMT 2025","","test_update_booking","",""
"","1041","test_update_booking_patch","tests","Mon Apr 28 18:19:27 GMT 2025","passed","Mon Apr 28 18:19:28 GMT 2025","","test_update_booking","",""
"","301","test_incorrect_payloads_create_booking[Without payload]","tests","Mon Apr 28 18:19:08 GMT 2025","passed","Mon Apr 28 18:19:08 GMT 2025","","test_create_booking","",""
"","679","test_incorrect_dates_create_booking[Past dates]","tests","Mon Apr 28 18:19:04 GMT 2025","passed","Mon Apr 28 18:19:05 GMT 2025","","test_create_booking","",""
"","677","test_payloads_additional_create_booking[Payload without additionals]","tests","Mon Apr 28 18:19:09 GMT 2025","passed","Mon Apr 28 18:19:09 GMT 2025","","test_create_booking","",""
"","1121","test_get_bookings_all_ids","tests","Mon Apr 28 18:19:15 GMT 2025","passed","Mon Apr 28 18:19:16 GMT 2025","","test_get_bookings","",""
"","696","test_correct_dates_create_booking[Correct dates]","tests","Mon Apr 28 18:19:03 GMT 2025","passed","Mon Apr 28 18:19:04 GMT 2025","","test_create_booking","",""
"","1064","test_update_booking_patch_without_auth","tests","Mon Apr 28 18:19:29 GMT 2025","passed","Mon Apr 28 18:19:30 GMT 2025","","test_update_booking","",""
"","664","test_incorrect_dates_create_booking[Empty one day]","tests","Mon Apr 28 18:19:06 GMT 2025","passed","Mon Apr 28 18:19:06 GMT 2025","","test_create_booking","",""
