"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","167","test_get_bookings_all_ids","tests","Wed Sep 03 18:18:40 UTC 2025","passed","Wed Sep 03 18:18:41 UTC 2025","","test_get_bookings","",""
"","97","test_incorrect_dates_create_booking[Wrong dates 'checkin>checkout']","tests","Wed Sep 03 18:18:39 UTC 2025","passed","Wed Sep 03 18:18:39 UTC 2025","","test_create_booking","",""
"","42","test_success_authentification","tests","Wed Sep 03 18:18:39 UTC 2025","passed","Wed Sep 03 18:18:39 UTC 2025","","test_auhtentification","",""
"","134","test_wrong_data_update_booking_put","tests","Wed Sep 03 18:18:42 UTC 2025","passed","Wed Sep 03 18:18:42 UTC 2025","","test_update_booking","",""
"","34","test_incorrect_dates_create_booking[Payload without dates]","tests","Wed Sep 03 18:18:39 UTC 2025","passed","Wed Sep 03 18:18:39 UTC 2025","","test_create_booking","",""
"","124","test_get_booking_by_id","tests","Wed Sep 03 18:18:40 UTC 2025","passed","Wed Sep 03 18:18:40 UTC 2025","","test_get_bookings","",""
"","127","test_update_booking_put","tests","Wed Sep 03 18:18:42 UTC 2025","passed","Wed Sep 03 18:18:42 UTC 2025","","test_update_booking","",""
"","480","test_get_bookings_with_filter_name","tests","Wed Sep 03 18:18:41 UTC 2025","passed","Wed Sep 03 18:18:41 UTC 2025","","test_get_bookings","",""
"","81","test_payloads_additional_create_booking[Payload with 2 additionals]","tests","Wed Sep 03 18:18:40 UTC 2025","passed","Wed Sep 03 18:18:40 UTC 2025","","test_create_booking","",""
"","75","test_payloads_additional_create_booking[Payload with long additionals]","tests","Wed Sep 03 18:18:40 UTC 2025","passed","Wed Sep 03 18:18:40 UTC 2025","","test_create_booking","",""
"","90","test_incorrect_payloads_create_booking[Empty payload]","tests","Wed Sep 03 18:18:39 UTC 2025","passed","Wed Sep 03 18:18:40 UTC 2025","","test_create_booking","",""
"","581","test_get_bookings_with_filter_dates","tests","Wed Sep 03 18:18:41 UTC 2025","passed","Wed Sep 03 18:18:42 UTC 2025","","test_get_bookings","",""
"","90","test_incorrect_dates_create_booking[Past dates]","tests","Wed Sep 03 18:18:39 UTC 2025","passed","Wed Sep 03 18:18:39 UTC 2025","","test_create_booking","",""
"","125","test_update_booking_put_without_auth","tests","Wed Sep 03 18:18:42 UTC 2025","passed","Wed Sep 03 18:18:42 UTC 2025","","test_update_booking","",""
"","93","test_incorrect_dates_create_booking[Empty dates]","tests","Wed Sep 03 18:18:39 UTC 2025","passed","Wed Sep 03 18:18:39 UTC 2025","","test_create_booking","",""
"","137","test_update_booking_patch","tests","Wed Sep 03 18:18:42 UTC 2025","passed","Wed Sep 03 18:18:42 UTC 2025","","test_update_booking","",""
"","92","test_incorrect_dates_create_booking[Empty one day]","tests","Wed Sep 03 18:18:39 UTC 2025","passed","Wed Sep 03 18:18:39 UTC 2025","","test_create_booking","",""
"","92","test_correct_dates_create_booking[Correct dates on today]","tests","Wed Sep 03 18:18:39 UTC 2025","passed","Wed Sep 03 18:18:39 UTC 2025","","test_create_booking","",""
"","122","test_update_booking_patch_without_auth","tests","Wed Sep 03 18:18:42 UTC 2025","passed","Wed Sep 03 18:18:42 UTC 2025","","test_update_booking","",""
"","40","test_incorrect_authentification[Empty login, password]","tests","Wed Sep 03 18:18:39 UTC 2025","passed","Wed Sep 03 18:18:39 UTC 2025","","test_auhtentification","",""
"","119","test_delete_booking","tests","Wed Sep 03 18:18:40 UTC 2025","passed","Wed Sep 03 18:18:40 UTC 2025","","test_delete_booking","",""
"","125","test_get_booking","tests","Wed Sep 03 18:18:40 UTC 2025","passed","Wed Sep 03 18:18:40 UTC 2025","","test_get_bookings","",""
"","43","test_incorrect_authentification[Wrong login, password ]","tests","Wed Sep 03 18:18:39 UTC 2025","passed","Wed Sep 03 18:18:39 UTC 2025","","test_auhtentification","",""
"","175","test_delete_deleted_booking","tests","Wed Sep 03 18:18:40 UTC 2025","passed","Wed Sep 03 18:18:40 UTC 2025","","test_delete_booking","",""
"","97","test_correct_dates_create_booking[Correct dates]","tests","Wed Sep 03 18:18:39 UTC 2025","passed","Wed Sep 03 18:18:39 UTC 2025","","test_create_booking","",""
"","143","test_update_booking_patch_wrong_data","tests","Wed Sep 03 18:18:42 UTC 2025","passed","Wed Sep 03 18:18:42 UTC 2025","","test_update_booking","",""
"","88","test_payloads_additional_create_booking[Payload without additionals]","tests","Wed Sep 03 18:18:40 UTC 2025","passed","Wed Sep 03 18:18:40 UTC 2025","","test_create_booking","",""
"","47","test_incorrect_payloads_create_booking[Payload incorrect data types]","tests","Wed Sep 03 18:18:40 UTC 2025","passed","Wed Sep 03 18:18:40 UTC 2025","","test_create_booking","",""
"","33","test_incorrect_payloads_create_booking[Without payload]","tests","Wed Sep 03 18:18:40 UTC 2025","passed","Wed Sep 03 18:18:40 UTC 2025","","test_create_booking","",""
