"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","233","test_correct_dates_create_booking[Correct dates]","tests","Sun May 24 19:06:49 UTC 2026","passed","Sun May 24 19:06:49 UTC 2026","","test_create_booking","",""
"","285","test_update_booking_patch","tests","Sun May 24 19:06:56 UTC 2026","passed","Sun May 24 19:06:56 UTC 2026","","test_update_booking","",""
"","255","test_get_booking_by_id","tests","Sun May 24 19:06:52 UTC 2026","passed","Sun May 24 19:06:52 UTC 2026","","test_get_bookings","",""
"","297","test_wrong_data_update_booking_put","tests","Sun May 24 19:06:55 UTC 2026","passed","Sun May 24 19:06:56 UTC 2026","","test_update_booking","",""
"","123","test_incorrect_authentification[Wrong login, password ]","tests","Sun May 24 19:06:49 UTC 2026","passed","Sun May 24 19:06:49 UTC 2026","","test_auhtentification","",""
"","277","test_update_booking_patch_without_auth","tests","Sun May 24 19:06:56 UTC 2026","passed","Sun May 24 19:06:57 UTC 2026","","test_update_booking","",""
"","253","test_get_booking","tests","Sun May 24 19:06:52 UTC 2026","passed","Sun May 24 19:06:53 UTC 2026","","test_get_bookings","",""
"","217","test_incorrect_dates_create_booking[Past dates]","tests","Sun May 24 19:06:50 UTC 2026","passed","Sun May 24 19:06:50 UTC 2026","","test_create_booking","",""
"","77","test_incorrect_payloads_create_booking[Without payload]","tests","Sun May 24 19:06:51 UTC 2026","passed","Sun May 24 19:06:51 UTC 2026","","test_create_booking","",""
"","78","test_incorrect_payloads_create_booking[Payload incorrect data types]","tests","Sun May 24 19:06:51 UTC 2026","passed","Sun May 24 19:06:51 UTC 2026","","test_create_booking","",""
"","272","test_delete_booking","tests","Sun May 24 19:06:51 UTC 2026","passed","Sun May 24 19:06:52 UTC 2026","","test_delete_booking","",""
"","284","test_update_booking_patch_wrong_data","tests","Sun May 24 19:06:56 UTC 2026","passed","Sun May 24 19:06:56 UTC 2026","","test_update_booking","",""
"","218","test_incorrect_dates_create_booking[Empty dates]","tests","Sun May 24 19:06:50 UTC 2026","passed","Sun May 24 19:06:50 UTC 2026","","test_create_booking","",""
"","175","test_incorrect_payloads_create_booking[Empty payload]","tests","Sun May 24 19:06:50 UTC 2026","passed","Sun May 24 19:06:51 UTC 2026","","test_create_booking","",""
"","297","test_update_booking_put","tests","Sun May 24 19:06:55 UTC 2026","passed","Sun May 24 19:06:55 UTC 2026","","test_update_booking","",""
"","175","test_incorrect_dates_create_booking[Wrong dates 'checkin>checkout']","tests","Sun May 24 19:06:50 UTC 2026","passed","Sun May 24 19:06:50 UTC 2026","","test_create_booking","",""
"","309","test_get_bookings_all_ids","tests","Sun May 24 19:06:53 UTC 2026","passed","Sun May 24 19:06:53 UTC 2026","","test_get_bookings","",""
"","180","test_payloads_additional_create_booking[Payload with long additionals]","tests","Sun May 24 19:06:51 UTC 2026","passed","Sun May 24 19:06:51 UTC 2026","","test_create_booking","",""
"","991","test_get_bookings_with_filter_name","tests","Sun May 24 19:06:53 UTC 2026","passed","Sun May 24 19:06:54 UTC 2026","","test_get_bookings","",""
"","215","test_correct_dates_create_booking[Correct dates on today]","tests","Sun May 24 19:06:49 UTC 2026","passed","Sun May 24 19:06:50 UTC 2026","","test_create_booking","",""
"","1064","test_get_bookings_with_filter_dates","tests","Sun May 24 19:06:54 UTC 2026","passed","Sun May 24 19:06:55 UTC 2026","","test_get_bookings","",""
"","102","test_success_authentification","tests","Sun May 24 19:06:49 UTC 2026","passed","Sun May 24 19:06:49 UTC 2026","","test_auhtentification","",""
"","196","test_incorrect_dates_create_booking[Empty one day]","tests","Sun May 24 19:06:50 UTC 2026","passed","Sun May 24 19:06:50 UTC 2026","","test_create_booking","",""
"","78","test_incorrect_dates_create_booking[Payload without dates]","tests","Sun May 24 19:06:50 UTC 2026","passed","Sun May 24 19:06:50 UTC 2026","","test_create_booking","",""
"","79","test_incorrect_authentification[Empty login, password]","tests","Sun May 24 19:06:49 UTC 2026","passed","Sun May 24 19:06:49 UTC 2026","","test_auhtentification","",""
"","201","test_payloads_additional_create_booking[Payload with 2 additionals]","tests","Sun May 24 19:06:51 UTC 2026","passed","Sun May 24 19:06:51 UTC 2026","","test_create_booking","",""
"","187","test_payloads_additional_create_booking[Payload without additionals]","tests","Sun May 24 19:06:51 UTC 2026","passed","Sun May 24 19:06:51 UTC 2026","","test_create_booking","",""
"","349","test_delete_deleted_booking","tests","Sun May 24 19:06:52 UTC 2026","passed","Sun May 24 19:06:52 UTC 2026","","test_delete_booking","",""
"","274","test_update_booking_put_without_auth","tests","Sun May 24 19:06:56 UTC 2026","passed","Sun May 24 19:06:56 UTC 2026","","test_update_booking","",""
